"receipt_id","date","items","processed_at","s3_path","total","user_id","vendor"
"8ffb2ea8-2265-4e5b-b67e-6927d58e2902","07/04/25","""[{""""name"""":""""*SONY - WF1000XM6S SILVER"""",""""price"""":""""349.00""""}]""","1757641692048","s3://receiptcat-poc-ai-eval-receipts/receipt6_G.jpg","$ 349.00","dummyuser123","JBHI-FI"
"227f4f88-c699-4a7d-b163-d23cf3766580","19/06/25","""[{""""name"""":""""^#Doritos Corn Chips Cheese Supreme 170g"""",""""price"""":""""2.50""""},{""""name"""":""""WW Sundried Tomato Halves 500g"""",""""price"""":""""4.50""""},{""""name"""":""""#Oak Iced Coffee Flavoured Milk 600ml"""",""""price"""":""""1.19""""},{""""name"""":""""#Buonissimo Tiramisu Bowl 700g"""",""""price"""":""""15.75""""},{""""name"""":""""Macro Free Range Breast Schnitze1500g"""",""""price"""":""""8.39""""},{""""name"""":""""#Iced Break Iced Coffee L/F 500ml"""",""""price"""":""""1.19""""}]""","1757642565264","s3://receiptcat-poc-ai-eval-receipts/receipt6_J.jpg","$33.52","dummyuser123","WOOLWORTHS GROUP LIMITED"
"0e667d21-ac60-4dee-8904-2ba7b2ea196b","11/09/25","""[{""""name"""":""""WW Chilli Ground 30g"""",""""price"""":""""2.20""""},{""""name"""":""""WW RSPCA Chicken Breast Stir Fry 500g"""",""""price"""":""""9.00""""}]""","1757644417556","s3://receiptcat-poc-ai-eval-receipts/receipt6_S.jpg","$11.20","dummyuser123","metro"
"a5eb9b11-beb9-4054-a44c-8d5b5861240d","10/04/2025","""[{""""name"""":""""6PC DblChoc ChocumpCk"""",""""price"""":""""$7.70"""",""""quantity"""":""""1""""},{""""name"""":""""B.M.T. Sub\nItalHrb&ChsBrd\nHam\nPepperoni\nSalami\nMozzarella\nLettuce\nCucumbers\nCapsicum\nOnions\nJalapenos\nTomato Sauce\nMayonnaise\nSweet On Sce\nTOASTED\nHam Sub"""",""""price"""":""""$17.85"""",""""quantity"""":""""1""""},{""""name"""":""""Ham Sub\nItalHrb&ChsBrd\nHam\nNatural Cheddar Ch\nLettuce\nSpinach\nCucumbers\nCarrots\nHoneyMustardSce\nCracked Pepper\nRock Salt\nTOASTED"""",""""price"""":""""$15.70"""",""""quantity"""":""""1""""}]""","1757640490507","s3://receiptcat-poc-ai-eval-receipts/receipt7_C.jpg","$41.25","dummyuser123","Unknown"
"1621bc0e-aa6b-46dc-97ea-52b834cfef2a","26/08/2025","""[{""""name"""":""""Pork Ri"""",""""price"""":""""103.80"""",""""quantity"""":""""2""""},{""""name"""":""""Bourbon Hot Honey"""",""""price"""":""""4.00"""",""""quantity"""":""""2""""},{""""name"""":""""Uber Ea"""",""""price"""":""""29.80"""",""""quantity"""":""""2""""},{""""name"""":""""Caesar"""",""""price"""":""""21.90"""",""""quantity"""":""""1""""}]""","1757641690024","s3://receiptcat-poc-ai-eval-receipts/receipt7_G.jpg","","dummyuser123","TGI Fridays Melbourne"
"64619608-7cec-4c1f-8388-0638691bfa74","27/07/25","""[{""""name"""":""""WW Chicken Tender Sweet Chilli 400g"""",""""price"""":""""4.40""""},{""""name"""":""""Activia Yoghurt Mango 160g"""",""""price"""":""""1.20""""},{""""name"""":""""#WW Chicken Caesar Wrap 190g"""",""""price"""":""""5.02""""},{""""name"""":""""WOW Salad Coleslaw 400g"""",""""price"""":""""3.65""""},{""""name"""":""""^#Oatly Oat Drink Chocolate 1L"""",""""price"""":""""3.00""""}]""","1757642627540","s3://receiptcat-poc-ai-eval-receipts/receipt7_J.jpg","$17.27","dummyuser123","WOOLWORTHS GROUP LIMITED"
"90d54da0-ff1f-4fef-af65-07f2249d85d8","14/08/25","""[{""""name"""":""""% HOT CHKN POPCRN 1EACH"""",""""price"""":""""5.00""""},{""""name"""":""""COLES ORANGE JUICE 500ML"""",""""price"""":""""2.40""""}]""","1757644354768","s3://receiptcat-poc-ai-eval-receipts/receipt7_S.jpg","$7.40","dummyuser123","coles"
"f46d282d-9e2a-4101-881a-ce9120b84e9b","20/05/25","""[{""""price"""":""""1.00"""",""""name"""":""""Big W PP Woven S""""},{""""price"""":""""10.00"""",""""name"""":""""LIGHTWEIGHT SCARF BL""""},{""""price"""":""""27.30"""",""""name"""":""""BUCKLE ANKLE BOO""""}]""","1757640490711","s3://receiptcat-poc-ai-eval-receipts/receipt8_C.jpg","$38.30","dummyuser123","BIGW"
"1fabc5a7-421c-4649-8065-29ca47fc3da4","""05/07/2025,""","""[{""""name"""":""""Agedashi Tofu with Mushroom Dashi Sauce"""",""""price"""":""""$14.90""""},{""""name"""":""""Signature Beef Curry Pan"""",""""price"""":""""$8.50""""},{""""name"""":""""Hambagu Beef Steak Curry /\\>/\\\"""""""",""""price"""":""""$26.90""""}]""","1757641689132","s3://receiptcat-poc-ai-eval-receipts/receipt8_G.png","$56.19","dummyuser123","THE\nVictoria\nS"
"7e6bc934-c40e-4612-bb4c-58449e723749","29/07/2025","""[{""""name"""":""""SEL/W Pasta Salad 110g"""",""""price"""":""""1.05""""},{""""name"""":""""WW Beef Burgers Steakhouse 454g 4pk"""",""""price"""":""""6.75""""}]""","1757642564207","s3://receiptcat-poc-ai-eval-receipts/receipt8_J.jpg","$7.80","dummyuser123","WOOLWORTHS GROUP LIMITED"
"1a06aef5-73ed-4468-bac7-8212192c0a90","26/08/25","""[{""""name"""":""""*%OGX keratin 385ML"""",""""price"""":""""11.50""""}]""","1757644354710","s3://receiptcat-poc-ai-eval-receipts/receipt8_S.jpg","$11.50","dummyuser123","coles"
"862ce901-6b8f-4696-843f-8e62f5107f28","12 May 2025","""[{""""name"""":""""daily mug . PICK NATURE . SOLID"""",""""price"""":""""$3.00"""",""""quantity"""":""""1""""}]""","1757640545368","s3://receiptcat-poc-ai-eval-receipts/receipt9_C.jpg","$3.00","dummyuser123","Typo"
"1c0480d4-d351-4631-a488-dd91960edbbf","9/09/2025","""[{""""name"""":""""* Tadpole Tea Strainer"""",""""price"""":""""$10.00"""",""""quantity"""":""""1""""}]""","1757641688633","s3://receiptcat-poc-ai-eval-receipts/receipt9_G.jpg","$10.00","dummyuser123","Australia Pty Ltd.\nL'Epicier"
"ed2c29bb-fab9-4b32-9aaf-ffb7500d6443","30/07/25","""[{""""name"""":""""#Dare Iced Coffee Espresso 21"""",""""price"""":""""3.78""""},{""""name"""":""""^Tip Top Muffins English 6pk 400gm"""",""""price"""":""""3.10""""}]""","1757642564336","s3://receiptcat-poc-ai-eval-receipts/receipt9_J.jpg","$6.88","dummyuser123","WOOLWORTHS GROUP LIMITED"
"eff7ef5f-156d-4394-8f71-890a844742b8","20/08/25","""[{""""name"""":""""COLES MILK UHT : FULL 1LITRE"""",""""price"""":""""1.65""""}]""","1757644355645","s3://receiptcat-poc-ai-eval-receipts/receipt9_S.jpg","$1.65","dummyuser123","coles"
